id,group,scenario,ctrl,params_json,P_raw_kW,P_filtered_kW,filter_kW,E_raw_kWh,E_filtered_kWh,T_gt1_s,T_gt50_s,T_gt100_s,T_gt350_s,SOC_final,SOC_min,SOC_max,throughput_kWh,u_total_variation,source_violation_kW,fallback_pct,EFC,recovery_event_starts_s,recovery_s,SOC_at_events,soc_prediction_max_error_pp,soc_sign_mismatches,soc_prediction_violation_pp,ineq_residual,eq_residual,hess_cond,constraint_gram_cond,cycle_first_s,cycle_p50_s,cycle_p95_s,cycle_p99_s,cycle_max_s,qp_first_s,qp_p50_s,qp_p95_s,qp_p99_s,qp_max_s,assembly_first_s,assembly_p50_s,assembly_p95_s,assembly_p99_s,assembly_max_s,overruns,evidence,campaign,level,variant,weight,factor,forecast_shift,forecast_load_factor,event_mode,delay,trial
j00248,timing,perda_fonte,mpc_qp_estocastico_3cen,{},350.0000000330682,350.0000000330682,1,14.583333333369016,14.583333333369012,150,150,150,150,49.210551589467364,49.210551589467364,60,51.24987995002975,831.9827281101302,0,0,0.05124987995002975,500,150,56.00671658430516,7.105427357601002e-15,0,0,0,5.684341886080801e-13,666566.4042708572,8858386386927326.0,0.0487954,0.05418685,0.06615170000000001,0.11234205,0.121158,0.0333643,0.041808750000000006,0.0542141,0.0997927,0.1090096,0.0128774,0.0118227,0.01314985,0.0140067,0.0174716,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00248.mat,evento_adiantado_corrigido_v1,,,,,-11,,,,
j00249,timing,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.32e-05,7.9e-06,1e-05,1.545e-05,5.28e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00249.mat,campanha_v1,,,,,-10,,,,
j00250,timing,perda_fonte,heuristico_foresight,{},350.0839964383063,350.0839964383063,1,14.583392632347477,14.583392632347477,150,150,150,150,57.307724914445274,55.8764118303534,60,27.12027056419938,850,0,0,0.02712027056419938,500,150,59.44033435613435,nan,0,nan,nan,nan,nan,nan,4.4e-05,8.9e-06,1.13e-05,1.465e-05,4.4e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00250.mat,campanha_v1,,,,,-10,,,,
j00251,timing,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012877,0.00059165,0.0006708,0.0008389000000000001,0.0012877,0.0011411,0.00052625,0.0005916000000000001,0.00074865,0.0011411,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00251.mat,campanha_v1,,,,,-10,,,,
j00252,timing,perda_fonte,mpc_qp_v5,{},350.00089682861125,350.00089682861125,1,14.58333396648913,14.58333396648913,150,150,150,150,56.90028254620591,55.50653668701642,60,28.6794552587207,1648.6929904513322,0,1.8333333333333333,0.0286794552587207,500,150,59.147543624553116,0.014570781328110627,733,0,0,2.4354661604775174e-05,333283.200808402,4015243775612013.0,0.020991,0.025470800000000002,0.0324463,0.03948515,0.0955683,0.0149929,0.021059050000000003,0.027562299999999998,0.034513150000000006,0.0910002,0.0044269,0.0040205499999999995,0.0047559,0.00537265,0.0065099,0,05_resultados\revisao_operacional\campanha_v1\j00252.mat,campanha_v1,,,,,-10,,,,
j00253,timing,perda_fonte,mpc_qp_estocastico_3cen,{},350.00000079559294,350.00000079559294,1,14.583333333907534,14.583333333907532,150,150,150,150,49.35654103850222,49.35654103850222,60,50.556430067114135,1578.2684074872575,0,0.08333333333333334,0.05055643006711413,500,150,56.15270605268245,0.12157629698069172,58,0,0,9.094947017729282e-13,666566.4042708572,8858386386927326.0,1.1408007,0.0534632,0.08857190000000001,0.11139575,1.1408007,0.2451338,0.04072195,0.06953695,0.0988231,0.2451338,0.1366011,0.0123599,0.01731595,0.0244028,0.1366011,1,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00253.mat,evento_adiantado_corrigido_v1,,,,,-10,,,,
j00254,timing,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,3.99e-05,8e-06,9.4e-06,1.0949999999999998e-05,3.99e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00254.mat,campanha_v1,,,,,-9,,,,
j00255,timing,perda_fonte,heuristico_foresight,{},350.13848671449864,350.13848671449864,1,14.583431100879281,14.583431100879281,150,150,150,150,57.33111672731077,55.899803643218895,60,27.00915945308827,850.0000000000001,0,0,0.02700915945308827,500,150,59.46371807036157,nan,0,nan,nan,nan,nan,nan,4.38e-05,8.9e-06,1.19e-05,1.6e-05,5.04e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00255.mat,campanha_v1,,,,,-9,,,,
j00256,timing,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012134,0.0005991,0.00067775,0.0008305000000000001,0.0012134,0.0010757,0.0005331,0.00060015,0.00073225,0.0010757,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00256.mat,campanha_v1,,,,,-9,,,,
j00257,timing,perda_fonte,mpc_qp_v5,{},350.00074835070313,350.00074835070313,1,14.583333861668214,14.583333861668212,150,150,150,150,57.03032349682015,55.63657822993127,60,28.061754812503928,1688.2332539639349,0,2.083333333333333,0.028061754812503927,500,150,59.277585212936785,0.014570770783464582,733,0,0,0.003397585310381146,333283.200808402,4015243775612013.0,0.0213737,0.02563005,0.031231299999999997,0.0407306,0.0497084,0.0153987,0.0211482,0.0268939,0.03582275,0.0453211,0.0042654,0.0040609,0.0047016,0.0049283,0.0054817,0,05_resultados\revisao_operacional\campanha_v1\j00257.mat,campanha_v1,,,,,-9,,,,
j00258,timing,perda_fonte,mpc_qp_estocastico_3cen,{},350.00000008883256,350.00000008883256,1,14.583333333408579,14.583333333408577,150,150,150,150,49.24567356751803,49.24567356751803,60,51.08305055428882,831.9827264903178,0,0,0.051083050554288814,500,150,56.041838567028165,7.105427357601002e-15,0,0,0,5.684341886080801e-13,666566.4042708572,8858386386927326.0,0.0659198,0.053486000000000006,0.07975465,0.12093525,0.1400422,0.0356296,0.0408798,0.0640377,0.10460140000000001,0.1257242,0.0145745,0.0121784,0.01545055,0.01888585,0.0437741,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00258.mat,evento_adiantado_corrigido_v1,,,,,-9,,,,
j00259,timing,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,7.14e-05,8e-06,1.02e-05,1.18e-05,7.14e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00259.mat,campanha_v1,,,,,-8,,,,
j00260,timing,perda_fonte,heuristico_foresight,{},350.22832599190326,350.22832599190326,1,14.583494524765921,14.583494524765921,150,150,150,150,57.35450854017627,55.92319545608439,60,26.89804834197716,850,0,0,0.02689804834197716,500,150,59.48709653082988,nan,0,nan,nan,nan,nan,nan,7e-05,1.49e-05,2.13e-05,2.5450000000000002e-05,7e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00260.mat,campanha_v1,,,,,-8,,,,
j00261,timing,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.001309,0.00059685,0.00067475,0.0008239499999999999,0.001309,0.0011586,0.0005302,0.00060085,0.000736,0.0011586,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00261.mat,campanha_v1,,,,,-8,,,,
j00262,timing,perda_fonte,mpc_qp_v5,{},350.00069748167965,350.00069748167965,1,14.583333825756299,14.583333825756297,150,150,150,150,57.04224703890615,55.64850182634789,60,28.00511744357436,1584.474689509972,0,2,0.02800511744357436,500,150,59.28950881905953,0.014570769816629081,733,0,0,0.0017526103815157512,333283.200808402,4015243775612013.0,0.0208354,0.02587295,0.03170565,0.0410104,0.0498187,0.0150506,0.0213297,0.02698885,0.036264950000000004,0.0452598,0.0041732,0.00416775,0.004957100000000001,0.00526505,0.0081007,0,05_resultados\revisao_operacional\campanha_v1\j00262.mat,campanha_v1,,,,,-8,,,,
j00263,timing,perda_fonte,mpc_qp_estocastico_3cen,{},350.0000001461034,350.0000001461034,1,14.583333333449103,14.583333333449099,150,150,150,150,49.26323437512956,49.26323437512956,60,50.999636718134056,831.9827256804676,0,0,0.05099963671813405,500,150,56.059399376971484,7.105427357601002e-15,0,0,0,5.684341886080801e-13,666566.4042708572,8858386386927326.0,0.0525796,0.05182805,0.0781503,0.11464355000000001,0.1341686,0.0313606,0.0402096,0.06073025,0.1002946,0.1196318,0.011719,0.01132895,0.0141112,0.016754449999999997,0.0222227,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00263.mat,evento_adiantado_corrigido_v1,,,,,-8,,,,
j00264,timing,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.4e-05,7.9e-06,9.9e-06,1.07e-05,4.4e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00264.mat,campanha_v1,,,,,-7,,,,
j00265,timing,perda_fonte,heuristico_foresight,{},350.3764459195046,350.3764459195046,1,14.583599093076895,14.583599093076895,150,150,150,150,57.37790035304177,55.94658726894989,60,26.786937230866048,850,0,0,0.02678693723086605,500,150,59.51046632931412,nan,0,nan,nan,nan,nan,nan,5.79e-05,8.7e-06,1.12e-05,1.425e-05,5.79e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00265.mat,campanha_v1,,,,,-7,,,,
j00266,timing,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0011881,0.0005661,0.00067145,0.0008070499999999999,0.0011881,0.0010477,0.0005035,0.0005991,0.00071995,0.0010477,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00266.mat,campanha_v1,,,,,-7,,,,
j00267,timing,perda_fonte,mpc_qp_v5,{},350.0040719304658,350.0040719304658,1,14.583336208017714,14.583336208017709,150,150,150,150,56.959346985936115,55.565601395714026,60,28.39889647678979,1510.2528506705335,0,1.9166666666666665,0.02839889647678979,500,150,59.2066078719788,0.014570776538747054,733,0,0,4.447902142601379e-05,333283.200808402,4015243775612013.0,0.0213912,0.02473515,0.03002675,0.0379352,0.0912423,0.0151744,0.020612600000000002,0.0258655,0.0335067,0.0871532,0.0045411,0.0038985,0.0045798,0.004972900000000001,0.0083713,0,05_resultados\revisao_operacional\campanha_v1\j00267.mat,campanha_v1,,,,,-7,,,,
j00268,timing,perda_fonte,mpc_qp_estocastico_3cen,{},350.00000024050837,350.00000024050837,1,14.58333333351584,14.583333333515839,150,150,150,150,49.280795139243125,49.280795139243125,60,50.91622308859482,831.9827248705815,0,0,0.05091622308859482,500,150,56.07696014341126,7.105427357601002e-15,0,0,0,5.684341886080801e-13,666566.4042708572,8858386386927326.0,0.0456731,0.0516692,0.07730305000000001,0.1117846,0.1217495,0.0309972,0.03991035,0.06461755,0.09831855,0.1081186,0.0112393,0.0113739,0.014379550000000001,0.018280499999999998,0.0571905,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00268.mat,evento_adiantado_corrigido_v1,,,,,-7,,,,
j00269,timing,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.47e-05,7.7e-06,9.8e-06,1.2e-05,4.47e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00269.mat,campanha_v1,,,,,-6,,,,
j00270,timing,perda_fonte,heuristico_foresight,{},350.62065439475543,350.62065439475543,1,14.583771497075437,14.583771497075437,150,150,150,150,57.401292165907265,55.96997908181539,60,26.675826119754937,850,0,0,0.02667582611975494,500,150,59.53382184660098,nan,0,nan,nan,nan,nan,nan,4.26e-05,8.7e-06,1.09e-05,1.225e-05,0.0004441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00270.mat,campanha_v1,,,,,-6,,,,
j00271,timing,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.001238,0.0005651,0.000642,0.0008134500000000001,0.001238,0.0011011,0.0005031,0.0005672,0.000735,0.0011011,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00271.mat,campanha_v1,,,,,-6,,,,
j00272,timing,perda_fonte,mpc_qp_v5,{},350.006626715026,350.006626715026,1,14.583338011620484,14.583338011620482,150,150,150,150,57.121451059934266,55.72770620837024,60,27.6288947289989,1640.574492326351,0,2.3333333333333335,0.0276288947289989,500,150,59.36871233410032,0.014570763394196717,733,0,0,2.4355505388484744e-05,333283.200808402,4015243775612013.0,0.0205168,0.0243892,0.029779399999999998,0.03835565,0.0905184,0.0148965,0.020256049999999998,0.0256909,0.033905450000000004,0.0858983,0.0040517,0.00386945,0.00451435,0.00478835,0.005387,0,05_resultados\revisao_operacional\campanha_v1\j00272.mat,campanha_v1,,,,,-6,,,,
j00273,timing,perda_fonte,mpc_qp_estocastico_3cen,{},350.0000131568702,350.0000131568702,1,14.583333342634663,14.583333342634658,150,150,150,150,49.395081712811994,49.395081712811994,60,50.37336186414247,1631.9827205922438,0,0.08333333333333334,0.050373361864142464,500,150,56.19124673029124,0.12521154592400308,57,0,0,4.8306862936442485e-06,666566.4042708572,8858386386927326.0,0.0473991,0.0524987,0.07625960000000001,0.10968145,0.1367638,0.0321789,0.0405413,0.0583858,0.0965347,0.125415,0.0107397,0.0114854,0.014790500000000002,0.0178129,0.0340801,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00273.mat,evento_adiantado_corrigido_v1,,,,,-6,,,,
j00274,timing,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.03e-05,7.8e-06,9.9e-06,1.575e-05,4.07e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00274.mat,campanha_v1,,,,,-5,,,,
j00275,timing,perda_fonte,heuristico_foresight,{},351.02328610238675,351.02328610238675,1,14.584055743214991,14.584055743214991,150,150,150,150,57.42468397877276,55.993370894680886,60,26.564715008643827,850.0000000000001,0,0,0.026564715008643828,500,150,59.55715381817394,nan,0,nan,nan,nan,nan,nan,4.49e-05,8.8e-06,1.1050000000000001e-05,1.295e-05,4.49e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00275.mat,campanha_v1,,,,,-5,,,,
j00276,timing,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012288,0.0005619500000000001,0.0006374,0.00083485,0.0012288,0.0010912,0.0005,0.0005665,0.0007607499999999999,0.001133,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00276.mat,campanha_v1,,,,,-5,,,,
j00277,timing,perda_fonte,mpc_qp_v5,{},350.0053920999719,350.0053920999719,1,14.583337140018731,14.583337140018727,150,150,150,150,56.9975986783309,55.603853262347926,60,28.217199193231167,1719.3131451371219,0,1.5833333333333335,0.028217199193231166,500,150,59.244859549285444,0.014570773437029061,733,0,0,0.005380720223172375,333283.200808402,4015243775612013.0,0.0205861,0.025091500000000003,0.032605800000000004,0.04548505,0.0691272,0.0148535,0.020858500000000002,0.02760215,0.039645799999999995,0.0605366,0.0041478,0.004108850000000001,0.0051454,0.0057697,0.0081476,0,05_resultados\revisao_operacional\campanha_v1\j00277.mat,campanha_v1,,,,,-5,,,,
j00278,timing,perda_fonte,mpc_qp_estocastico_3cen,{},350.0000006527407,350.0000006527407,1,14.583333333807067,14.583333333807065,150,150,150,150,49.315917159341645,49.315917159341645,60,50.74939349312678,831.9827232508247,0,0,0.05074939349312678,500,150,56.11208216812915,7.105427357601002e-15,0,0,0,5.684341886080801e-13,666566.4042708572,8858386386927326.0,0.0445393,0.05166435,0.0732686,0.11037675,0.134649,0.0317367,0.0401336,0.05745195,0.0980595,0.1220419,0.0100679,0.0112155,0.013269650000000001,0.0158359,0.0225252,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00278.mat,evento_adiantado_corrigido_v1,,,,,-5,,,,
j00279,timing,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.1e-05,8.1e-06,9.4e-06,1.395e-05,6.57e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00279.mat,campanha_v1,,,,,-4,,,,
j00280,timing,perda_fonte,heuristico_foresight,{},351.68711356301685,351.68711356301685,1,14.584524385871383,14.584524385871383,150,150,150,150,57.44807579163826,56.016762707546384,60,26.453603897532716,850,0,0,0.026453603897532717,500,150,59.58044696942756,nan,0,nan,nan,nan,nan,nan,4.33e-05,8.9e-06,9.9e-06,1.0549999999999999e-05,4.33e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00280.mat,campanha_v1,,,,,-4,,,,
j00281,timing,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012496,0.00060425,0.0007075499999999999,0.0008781,0.0012496,0.0011017,0.0005361,0.00062595,0.0007856,0.0011017,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00281.mat,campanha_v1,,,,,-4,,,,
j00282,timing,perda_fonte,mpc_qp_v5,{},350.02567015543787,350.02567015543787,1,14.583351455729206,14.5833514557292,150,150,150,150,57.03143252205746,55.63768726022182,60,28.056486892027962,1678.4139573573036,0,1.8333333333333333,0.028056486892027964,500,150,59.27869053941406,0.014570770693545398,733,0,0,0.003989060329331551,333283.200808402,4015243775612013.0,0.0220292,0.024635999999999998,0.0315617,0.03976365,0.1025462,0.0155391,0.020534700000000003,0.02657715,0.034431149999999994,0.0980773,0.0046588,0.00396845,0.004945349999999999,0.0057535,0.0148819,0,05_resultados\revisao_operacional\campanha_v1\j00282.mat,campanha_v1,,,,,-4,,,,
j00283,timing,perda_fonte,mpc_qp_estocastico_3cen,{},350.00000107576,350.00000107576,1,14.58333333410581,14.583333334105808,150,150,150,150,49.33347802301825,49.33347802301825,60,50.665979390662756,831.9827224408984,0,0,0.05066597939066276,500,150,56.12964303408318,7.105427357601002e-15,0,0,0,5.684341886080801e-13,666566.4042708572,8858386386927326.0,0.045391,0.05199775,0.07271125,0.10549465,0.118849,0.0321677,0.04035245,0.05782105,0.09360294999999999,0.106357,0.0101208,0.011260949999999999,0.01290665,0.01443355,0.0238589,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00283.mat,evento_adiantado_corrigido_v1,,,,,-4,,,,
j00284,timing,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.2e-05,8e-06,9.9e-06,1.045e-05,4.2e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00284.mat,campanha_v1,,,,,-3,,,,
j00285,timing,perda_fonte,heuristico_foresight,{},352.7815800174326,352.7815800174326,1,14.585297046987337,14.585297046987337,150,150,150,150,57.47146760450376,56.04015452041188,60,26.342492786421605,850,0,0,0.026342492786421604,500,150,59.603676116794965,nan,0,nan,nan,nan,nan,nan,4.73e-05,9.1e-06,1.27e-05,1.9050000000000002e-05,4.73e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00285.mat,campanha_v1,,,,,-3,,,,
